comment,date,page,timestamp(min),hour
수염도 사라짐,2019-02-06 14:37:27,215,5174.016666666666,2019-02-06 14:3
옷 갈아입은겨?,2019-02-06 14:37:07,215,5173.683333333333,2019-02-06 14:3
마지막회 안 본걸루...,2019-02-06 14:37:02,215,5173.6,2019-02-06 14:3
왜 멀쩡해보이지,2019-02-06 14:36:48,215,5173.366666666667,2019-02-06 14:3
시어머니 극혐,2019-02-06 14:36:34,215,5173.133333333333,2019-02-06 14:3
자식들 일에는 다 눈이뒤집어지죠..,2019-02-06 14:36:00,215,5172.566666666667,2019-02-06 14:3
ㅋㅋ 벗기힘들죠 넘나,2019-02-06 14:35:55,215,5172.483333333334,2019-02-06 14:3
김주영같은  악은 우리가 찾지  않는한 만날일 없는데 곽미향같은 가면쓴 소시오페스는  학부형으로   이웃으로   지인으로 만날  수 있기때뮨에  김주영보다 곽미향이 더 끔찍함,2019-02-06 14:35:42,215,5172.266666666666,2019-02-06 14:3
참채밌는 드라마였는뎨마지막회만 아니었어도...,2019-02-06 14:35:28,215,5172.033333333334,2019-02-06 14:3
옷 젖으면 벗기 힘든데,2019-02-06 14:35:20,215,5171.9,2019-02-06 14:3
뭐야ㅋㅋ,2019-02-06 14:34:56,215,5171.5,2019-02-06 14:3
멋지네,2019-02-06 14:34:51,215,5171.416666666667,2019-02-06 14:3
마저요 김주영 버금가는 넘어서는 악인들이 많죠 ㅜㅜ,2019-02-06 14:34:22,215,5170.933333333333,2019-02-06 14:3
여러분  넘  놀라지 마세요 현실세겨에는 김주영 넘어서는 악인들 많아요  드라마나  영화보다 현실세계가 더 하다는 건 아실테고  ㅡㅡㅡㅡ,2019-02-06 14:33:08,215,5169.7,2019-02-06 14:3
